movieId,title,genres,keywords
tt0084335,Missing,"Drama, Mystery, Thriller","journalist, corruption, coup d'etat, dictatorship, chile, conspiracy, disappearance, south america, military, military coup"
tt0816671,Teen Titans: Trouble in Tokyo,"Animation, Action, Science Fiction, TV Movie","villain, fraud, based on comic, tokyo, japan, arrested, teen superhero, series finale"
tt0331953,Club Dread,"Comedy, Horror","island, machete, beautiful woman, serial killer, slasher spoof, murder hunt"
tt0046126,Niagara,Thriller,"infidelity, husband wife relationship, clock tower, honeymoon, self-defense, postcard, morgue, delirium, niagara falls, waterfall, film noir, murder, tour guide, fear, pursuit, screaming, unconsciousness, adulteress, unfaithful wife"
tt7375466,Warriors of Future,"Drama, Action, Science Fiction","alien life-form, meteorite"
tt0116731,The Juror,Thriller,"court case, jurors, blackmail, son, trial, courtroom, courtroom drama, legal thriller"
tt0091093,The Fugitives,"Comedy, Crime","friendship, france, chase, on the run, bank robbery, single father"
tt0411195,Breakfast on Pluto,"Drama, Comedy","london, england, transvestism, transsexuality, loss of loved one, transvestite, 1970s, pregnancy, pastor, male homosexuality, ireland, lgbt"
tt1781058,Wilson,"Comedy, Drama","daughter, naivety, oddball, father, based on comic, misfit, dog, divorcee, based on graphic novel, ex-wife, estranged wife, laughter, mild mannered"
tt4284010,"What Happened, Miss Simone?","Music, Documentary","musician, civil rights, child prodigy, singer, domestic abuse, domestic violence, racism, blues music, woman director, abusive marriage, liberia, abusive husband, miles davis, spousal abuse, manic depression"
tt0086850,Soap and Water,"Comedy, Romance","priest, janitor, model"
tt12887770,Some Like It Rare,"Comedy, Horror","meat, cannibal, veganism"
tt0248845,Hedwig and the Angry Inch,"Comedy, Music, Drama","transvestism, transsexuality, singer, glam rock, lgbt, self identity, rock odyssey, military brat, restaurant chain, lgbt in the military, child molestation, theatrical manager, nonbinary director"
tt0043924,A Place in the Sun,"Drama, Romance, Crime","based on novel or book, love at first sight, ambition, trial, black and white, attraction, heiress, rowboat, courtship, unwanted pregnancy, secret relationship, factory girl, social elite, moral crisis, romantic triangle"
tt0104014,All Ladies Do It,"Comedy, Drama","adultery, infidelity, husband wife relationship, italian, shower, ecstasy, blow job, massage, anal sex, unfaithfulness, inheritance, sexual attraction, cross dressing, lust, extramarital affair, sexual desire, trophy wife"
tt1667321,On Chesil Beach,"Drama, Romance","sexual abuse, based on novel or book, frigidity, honeymoon, sexual revolution, newlywed, 1960s, dorset, fear of intimacy"
tt0103950,City Hunter,"Action, Adventure, Comedy, Romance","martial arts, hostage, boat, spoof, terrorism, based on manga"
tt0455362,The Breed,"Thriller, Horror","exotic island, loss of loved one, animal attack, baseball bat, vacation, electrocution, cabin in the woods, dog, german shepherd, remote island, dog attack"
tt7959216,Utøya: July 22,"History, Drama","based on true story, norway, terrorism, one take"
tt0131704,The Adventures of Rocky & Bullwinkle,"Family, Adventure, Animation, Comedy, Fantasy","helicopter, police, cartoon, car crash, road trip, breaking the fourth wall, jail, escape from jail, live action and animation, helicopter crash, helicopter chase, internet portal"
tt11898442,"Maggie Simpson in ""Playdate with Destiny""","Animation, Comedy, Family, Romance","cartoon, playground, meet cute, babies, short film"
tt9738784,Persian Lessons,"War, Drama","nazi, concentration camp, world war ii, concentration camp prisoner, german officer, exhaustion, fictional language, jewish"
tt13615386,"ariana grande: excuse me, i love you","Music, Documentary","music rehearsal, live music"
tt2275946,Redirected,"Action, Comedy, Crime, Thriller","casino, gambling, boss, lithuania, murder, wedding, death, pack of money"
tt0091799,Psycho III,"Horror, Thriller, Mystery","depression, prostitute, schizophrenia, nun, psychopath, gore, sequel, murder, cross dressing, slasher, corpse, mental illness"
tt4270516,Grandma,"Comedy, Drama","grandparent grandchild relationship, road trip, abortion"
tt0055277,The Parent Trap,"Comedy, Family","summer camp, deception, twins, twins separated at birth"
tt0100740,Tales from the Darkside: The Movie,"Thriller, Comedy, Fantasy, Horror","witch, monster, heart attack, mummy, dark comedy, anthology, paperboy, decapitation, gargoyle, darkside, black cat, severed hand, horror anthology"
tt0134983,Supernova,"Science Fiction, Horror, Thriller","future, starship, black people, supernova, blast"
tt3605002,Lights Out,Horror,short film
tt0380349,The Corsican File,Comedy,"island, inheritance, terrorism, private detective"
tt0058083,Fail Safe,"Drama, Thriller, War","new york city, usa president, general, atomic bomb, missile, cold war, interpreter, pentagon, bunker, hydrogen bomb, strategic air command, bomber, fighter pilot, destroy, moscow, russia"
tt0092605,Baby Boom,"Comedy, Drama, Romance","baby, yuppie, career woman, business woman, relationship problems, business consultant, adoptive mother, orphan, vermont, manhattan, new york city, starting over"
tt0961722,Cabin Fever 2: Spring Fever,Horror,"high school, girlfriend, prom, high school student, virus"
tt0087755,The Muppets Take Manhattan,"Romance, Comedy, Family","career, new york city, pig, musical, puppet, puppetry, wedding, gonzo, fozzie bear, miss piggy, cookie monster, sesame street, kermit the frog"
tt13531468,Rise,"Comedy, Drama",dance
tt0072226,The Sugarland Express,"Crime, Drama","prison, police, stadium, kidnapping, hostage, texas, adoption, texas ranger, baby-snatching, based on true story, road trip, on the run, vulgarity, convicted felon, runaway couple, fugitive lovers"
tt0048261,Kiss Me Deadly,"Mystery, Thriller, Crime","film noir, hitchhiker, beach house, convertable"
tt0105415,Singles,"Comedy, Drama, Romance","lovesickness, love of one's life, free love, cheating, roommate, ex-boyfriend, ex-girlfriend, seattle, washington, blind date, grunge"
tt0392591,Suddenly Paradise,"Comedy, Romance","bachelor, betting, ischia"
tt16088568,Anonymously Yours,"Drama, Romance","romantic comedy, teen movie, mexican"
tt0095801,Bagdad Cafe,"Comedy, Drama","nevada, motel, highway, wilderness, rosenheim"
tt3825750,Happily Mixed Up,Comedy,"psychoanalyst, health crisis"
tt7615302,Red Joan,"Thriller, History","london, england, based on novel or book, atomic bomb, cold war, world war ii, soviet union, based on true story, cambridge, co-workers relationship, older man younger woman relationship, female spy, british secret service, physics professor, 1940s, 1930s, communist espionage, mother son relationship, 2000s"
tt0075824,That Obscure Object of Desire,"Comedy, Drama, Romance","paris, france, bomb, parent child relationship, mistake in person, bucket, lausanne, switzerland, love, train, maid, humiliation, seville, spain"
tt0100133,Memphis Belle,"Drama, War, Action","world war ii, bomber, u.s. air force, danger of life, soldier, military airplane, heroic mission, flying fortress, nazi germany"
tt4649416,Almost Christmas,"Comedy, Drama","thanksgiving, family, death, christmas"
tt0062138,Point Blank,"Crime, Thriller","based on novel or book, overdose, alcatraz prison, revenge, organized crime, los angeles, california, neo-noir, left for dead, parker"
tt1151922,Miss March,"Comedy, Romance","first time, virgin, road trip, playboy, duringcreditsstinger"
tt6014472,S.W.A.T.: Under Siege,"Action, Crime, Thriller",s.w.a.t.
tt3137630,David Brent: Life on the Road,"Comedy, Music","office, tour bus, cringe"
tt1270835,Hatchet II,"Horror, Comedy, Thriller","swamp, killer, ax"
tt0097257,Earth Girls Are Easy,"Comedy, Science Fiction","spacecraft, dancing, dream, police, musical, romantic comedy, bikini, swimming pool, romance, alien, beauty salon, hospital, makeover, nosy neighbor, discotheque, valley girl"
tt0048356,Marty,"Drama, Romance","italian american, marriage, butcher, teacher, love, crying, overbearing mother, dance hall, old maid"
tt0953369,Disco,Comedy,"le havre, france, disco dancing"
tt14927356,Far from the Tree,"Animation, Family",short film
tt0107473,Mad Dog and Glory,"Comedy, Crime, Romance, Drama","police, fistfight, cop, life-saver, singing"
tt4057376,I Am Dragon,"Fantasy, Romance","fairy tale, dragon"
tt0118665,Baby Geniuses,"Science Fiction, Comedy, Family","baby, genius, toddler, baby geniuses"
tt2963232,The Hunters,"Adventure, TV Movie","fairy tale, artifact, archaeologist, woman director"
tt3038708,Iron Sky: The Coming Race,"Action, Comedy, Fantasy, Science Fiction, Adventure","moon, nazi, post-apocalyptic future, sequel, alien, death of mother, nazi occupation, adam and eve, adolf hitler"
tt7690670,SuperFly,"Action, Crime","corruption, police, gambling, famous score, nightclub, arrest, money, driving, revolver"
tt3074694,Flowers in the Attic,"Drama, Mystery, Thriller, TV Movie","sadistic, grandfather, mansion, captive, molestation, incest, attic, grandmother, starving, woman director"
tt2027178,The Man from the Future,"Comedy, Fantasy, Science Fiction, Romance",time travel
tt0460792,Fast Food Nation,"Drama, Comedy","texas, illegal immigration, illegal employment, fast food restaurant, hamburger, butcher, junk food"
tt0036154,Meshes of the Afternoon,Horror,"suicide, dream, key, woman director, short film"
tt5065822,Ronaldo,"Documentary, History","sports, biography, football (soccer), sports documentary"
tt2911668,Beyond the Reach,Thriller,"desert, hunting"
tt0074520,Horse Fever,Comedy,"gambling, horse racing"
tt1046997,Miracle at St. Anna,"Drama, War","black people, village, world war ii, soldier, partisan, tuscany, italy"
tt0295254,FearDotCom,"Horror, Thriller, Crime","race against time, psychopath, cop, homepage, doctor, spirit, killer, voyeurism"
tt2784936,Backtrack,"Mystery, Horror, Thriller","train crash, dead daughter, ghosts of the past, psychotherapist, return to hometown"
tt13978306,Brazen,"Thriller, Mystery, Drama","detective, investigation, sister, murder, neighbor, lawyer"
tt0070698,Sisters,"Thriller, Horror, Mystery","police, insanity, detective, hallucination, witness, murder, neighbor, psychic, model, twins, evil, report"
tt0156934,Random Hearts,"Drama, Romance","infidelity, politician, airplane crash, death, death of husband, police sergeant, death of wife"
tt1588337,Of Gods and Men,"Drama, History","sunrise, faith, hostage, peace, monk, koran, evacuation, medicine, protection, based on true story, religion, terrorism, algeria"
tt0104839,Medicine Man,"Adventure, Drama","research, ant, medicine, amazon rainforest, cancer, jungle, doctor, falling in love, medical research, opposites attract, cure, rainforest"
tt0055256,"One, Two, Three",Comedy,"prison, capitalist, berlin, germany, communist, clerk, cold war, pregnancy, atlanta, coca-cola, soviet union, headquarter, iron curtain, totalitarian regime, joke, chamber of commerce, east berlin, west berlin, principal, wedding, american"
tt0101669,Dead Again,"Thriller, Romance, Mystery","amnesia, fortune teller, nightmare, hypnosis, twist, lovers, romance, private investigator, psychological thriller, therapy, dual role, orchestra conductor, gumshoe, san francisco"
tt2630134,Barbie in the Pink Shoes,"Animation, Family","princess, love triangle, talent, prince, talent scout, ballet, based on toy, best friend, another dimension, magical object, swan lake, supervillain"
tt0032484,Foreign Correspondent,"Thriller, Mystery, Action, War","diplomat, assassination, chase, parent child relationship, windmill, conspiracy, reporter, crash, captive, bell tower, editor"
